id,url,title,parkCode,description,category,relatedRoadEvents,lastIndexedDate,Road_Closure_LLM,Road_Closure_RegEx
E0AB5DF7-E8C9-4E12-B0AA-3D7705426589,https://www.nps.gov/mora/learn/news/paradise-water-system-and-restrooms-shut-down-until-further-notice.htm,Paradise Water Supply Limited - Please help conserve water!,mora,"After an outage of the Paradise water supply, some water service has been restored. There are limited flush restrooms available at Paradise. Porta-potties are available at Paradise & Narada Falls.",Information,[],2025-09-29 00:00:00.0,no,no
442E4F2B-C87C-4984-8315-DA2B02F729F3,https://www.nps.gov/biso/learn/news/big-south-fork-announces-temporary-closure-of-blue-heron-tipple-bridge.htm,Big South Fork Announces Temporary Closure of Blue Heron Tipple Bridge,biso,"Big South Fork NRRA has announced the temporary closure of the historic Blue Heron Tipple Bridge, effective immediately in the interest of visitor safety. A recent bridge safety inspection conducted by the Federal Highway Administration identified structural issues specific to the pier’s bridge decking which is now leaning beyond acceptable standards.",Information,[],2025-09-29 00:00:00.0,no,yes
587FA8D1-FD28-4A77-A5B8-6ED5CC62BAA0,https://www.nps.gov/biso/learn/news/access-to-big-south-fork-s-scenic-o-w-road-blocked-due-to-bridge-failure.htm,Access to Big South Fork’s Scenic O&W Road Blocked Due to Bridge Failure,biso,Road access to O&W Road was blocked by order of the State of Tennessee Department of Transportation. Pine Creek Bridge was closed by the state because it was deemed unsafe. The closed bridge is the first bridge on O&W Road after the Toomey Road intersection. The closed bridge is outside of the boundary of the Big South Fork National River & Recreation Area.,Information,[],2025-09-29 00:00:00.0,yes,yes
84FFB807-A9DE-4374-8859-A45FC7BBDC32,,"Effective October 6, 2025 - Park Visitor Center - Temporarily Moved",malu,"Effective October 1, 2025, the park Visitor Center at 450 Auburn Avenue will be closed for renovations. The temporary Visitor Center will be located at Fire Station No. 6 at 39 Boulevard. Visitor parking GPS: 423 John Wesley Dobbs NE Atlanta Georgia",Information,[],2025-09-29 00:00:00.0,no,no
AA99D6DB-C985-49E1-9A88-1C9A4AA97137,https://www.nps.gov/elma/learn/management/superintendent-s-compendium.htm,Stage II Fire Restrictions in effect,elma,"Stage II Fire Restrictions are in effect until further notice. The following activities are prohibited: building, maintaining, attending or using a fire, campfire, charcoal, coal, or wood stove and smoking, except within an enclosed vehicle.",Caution,[],2025-09-28 00:00:00.0,no,no
C380E82F-798C-43B7-8B19-510BB2BEDB6D,,Debris on Roadways,moja,Use caution when driving through Mojave National Preserve. All roadways have debris on them due to storms over the weekend and may be flooded.,Caution,[],2025-09-28 00:00:00.0,no,no
BC1BD87D-7655-41BA-8A8E-80B3470E053E,,Accessible Lift Temporarily Out Of Order,mava,"Due to unforeseen circumstances, the accessible lift to Lindenwald is temporarily out of order. We apologize for any inconvenience.",Information,[],2025-09-28 00:00:00.0,no,no
E124DAA0-C101-4260-A0A4-BF9A02E596A4,https://www.nps.gov/gero/planyourvisit/hours.htm,George Rogers Clark NHP in the Eastern Time Zone,gero,George Rogers Clark National Historical Park is located in the Eastern Time Zone. The memorial closes 15 minutes before the visitor center.,Information,[],2025-09-28 00:00:00.0,no,no
34716E37-18AB-400B-96D0-2DA7E0F28B40,,Road Closures,bibe,"River Road East is open from the eastern end to the Glenn Spring Road junction. Glenn Spring Road is open. The paved road between Castolon and Santa Elena Canyon (Park Route 16) is open. River Road is closed west of the Glenn Springs Road junction. Old Ore Road, Hot Springs Road, and Black Gap Road are all closed. Unpaved roads require 4-wheel drive. Your safety is your responsibility, be prepared to self-rescue.",Park Closure,[],2025-09-28 00:00:00.0,yes,yes
BF331E2F-E6DB-407A-B873-443B8BA6B2DD,,Trolleys Out of Service,lowe,The Lowell National Historical Park Trolleys are currently not operating for public runs or on any scheduled tours due to unplanned complications with the power lines,Information,[],2025-09-28 00:00:00.0,no,no
B28BDD5D-BBC4-454C-A34B-BE47D64A1C3A,,Oasis of Mara Trail Closed,jotr,"Due to a heavy flooding event, the Oasis of Mara Trail is closed until further notice.",Park Closure,[],2025-09-28 00:00:00.0,no,no
6BF7A5BC-3966-4B77-B66D-A09141E99AF6,,Use Caution Kelso Dunes Road,moja,"Flooding has resulted in damage to Kelso Dunes Road. Watch for numerous washouts with dirt, rocks, potholes, debris and sharp shoulder drop-offs. Use caution when driving and watch for road crews at work.",Caution,[],2025-09-28 00:00:00.0,yes,no
DE5C4C84-FCB5-497A-8F27-117A76E9CF6D,,Temple Bar Road Down to One Lane at Several Wash Crossings,lake,Due to a storm on 9/26/25 the road was flooded at several wash crossings. The road has reopened but is down to one lane in several places. Use caution where rocks are still in the road and areas that work crews are present.,Caution,[],2025-09-27 00:00:00.0,yes,no
33D1E725-7BC2-4F92-A760-13414335B41D,https://www.nps.gov/lake/planyourvisit/hemenway-harbor-boat-launch-extension-project-summer-2025.htm,Hemenway Harbor Boat Ramp Extension - Reduced Lane Capacity - Expect Delays,lake,"Boaters who want to launch at Hemenway Harbor this summer and early fall may experience delays at the ramp on busy days. The nearby PWC launch is open to boats during the project. Callville Bay, Echo Bay, Temple Bar, and South Cove launches are open on Lake Mead.",Caution,[],2025-09-27 00:00:00.0,no,no
722FB041-2F1D-4763-83C5-5FFF92887485,,New Fire Regulations,deto,See the Superintendent's Compendium for more information.,Information,[],2025-09-27 00:00:00.0,no,no
48D3D569-48E9-4387-A2D1-7572A7DA8CC5,,Dyer Road Closed Due to Road Construction,chch,"Road closures/construction will continue on the east section of Dyer Road, between Glenn-Kelly and LaFayette Roads, and will extend onto the west portion of Dyer Road, between Glenn-Kelly and Chickamauga-Vittetoe Roads. During the closures, all public traffic, including motorists, equestrians, pedestrians and bicyclists, is prohibited from using the closed sections.",Information,"[{'title': 'Dyer Road Closure', 'id': '48D3D569-48E9-4387-A2D1-7572A7DA8CC5', 'type': 'roadevent', 'url': 'https://www.nps.gov/chch/planyourvisit/conditions.htm'}]",2025-09-26 00:00:00.0,yes,yes
447289B4-619A-4A95-BEB4-0FD817FE190C,,Park Phone Lines Out of Service- To Book Education Programs,lowe,"The Park education program line (978-970-5080) is currently out of service. To learn more about education programs through the Tsongas Industrial History or to book your school field trip today, please call 978-934-4265, email tihc@uml.edu. You can visit www.uml.edu/tsongas for more information.",Information,[],2025-09-26 00:00:00.0,no,no
C43FA812-4F31-4597-AD48-B102D340F997,https://www.nps.gov/mora/planyourvisit/trails-and-backcountry-camp-conditions.htm,Naches Peak Trail Closed,mora,Access is prohibited to Naches Peak Trail to protect public health and safety due to the vicinity of the Wildcat Fire burning outside of the park to the east. Shriner Peak Trail & trailheads on SR 123 between Cayuse Pass and Stevens Canyon Road have reopened as of 9/19/25.,Park Closure,[],2025-09-26 00:00:00.0,no,no
FB10585E-5FC6-4944-8C2E-2118DECF5D7C,https://www.nps.gov/mabi/planyourvisit/accessibility.htm,Alternative and Limited Access During Construction at Park Entrance and Mansion,mabi,Visitors and vehicles may be temporarily rerouted and wheelchair access into the mansion may be unavailable during construction. Please call the visitor center for additional information if you use a mobility device or need accessible parking.,Information,[],2025-09-25 00:00:00.0,no,no
F93E9C9B-1838-4CBF-A85A-A9C466AEDFC4,,Water Availability,gicl,"There is NO water at the scorpion campgrounds and the trailhead for the cliff dwellings. Water is available at the Visitor Center, Woody's corral and TJ's corral.",Information,[],2025-09-25 00:00:00.0,no,no
4F0850D6-ACCE-472F-B601-7C928A02C699,,Burn Scar Flash Flood Risk on NM15 and NM35 to the Dwellings,gicl,Due to the Trout Wildland Fire there is a risk of flash flooding during rain events. there are many low crossings on NM35 be cautious. Turn around don't drown. This risk will likely go on for multiple years.,Caution,[],2025-09-25 00:00:00.0,no,no
D14CD43E-A8BB-4B37-8193-062ACD132809,,Phone Service Disruption - Charlestown Navy Yard Visitor Center,bost,"We are working on resolving an issue with our phone lines at the Charlestown Navy Yard Visitor Center. To reach the NPS Visitor Center at Faneuil Hall, dial 617-429-6760.",Information,[],2025-09-25 00:00:00.0,no,no
6938D9EC-204E-4BCB-95D9-E4A7B998179F,,LSR Preserve Construction,grte,The Laurance S. Rockefeller Preserve parking lot and areas around the Preserve Center will be closed for construction beginning September 23. Use Death Canyon Trailhead to access Phelps Lake.,Information,[],2025-09-25 00:00:00.0,yes,yes
F5520C75-42FC-4498-9551-12146E13A80D,https://www.nps.gov/frri/learn/management/superintendents-compendium.htm,Update to the Superintendent's Compendium,frri,"Freedom Riders National Monument recently updated the Superintendent’s Compendium for 2025. The Compendium is a set of designations, closures, permit requirements, and other restrictions created by the Superintendent to manage the national monument. There were several changes from the previous version especially concerning Filming and Still Photography (Section 1.5), and the designation a Demonstration and First Amendment Site (Section 2.51).",Information,[],2025-09-25 00:00:00.0,no,no
CA010190-E35C-44DB-8D7F-C5DBDA61D765,https://www.nps.gov/bicr/learn/management/superintendents-compendium.htm,Update to the Superintendent's Compendium,bicr,"Birmingham Civil Rights National Monument recently updated the Superintendent’s Compendium for 2025. The Compendium is a set of designations, closures, permit requirements, and other restrictions created by the Superintendent to manage the national monument. There were several changes from the previous version especially concerning Filming and Still Photography (Section 1.5), and the designation a Demonstration and First Amendment Site (Section 2.51).",Information,[],2025-09-25 00:00:00.0,no,no
0C295297-2DE0-4ECC-AD36-9E7E0F1C3920,,Intermitent Road Work,foun,Visitors should be aware that there is road work occurring in the park starting August 12th and potentially continuing through November. There may be some minor delays and alternative parking arrangements.,Information,[],2025-09-25 00:00:00.0,yes,yes
404981B1-0C90-4DCF-A926-5E7A0AF0CAB5,https://www.nps.gov/blri/planyourvisit/roadclosures.htm,Possible Hazards in Open Sections,blri,"Parkway areas open after Hurricane Helene may have limited services. Visitors should exercise caution when hiking in or near open areas of the park. Hazards on trails such as landslides, tree debris, and washed-out sections or bridges are possible.",Caution,[],2025-09-24 00:00:00.0,no,no
0ECC4397-6B6E-4F11-A62D-D6F30D6025AA,https://www.nps.gov/blca/learn/news/south-rim-of-black-canyon-to-open-south-rim-road.htm,Park Closures Due to Wildfires,blca,"As of 9/24/2025: South Rim Road and visitor center have reopened. East Portal Road is open. North Rim is open. South Rim Campground, East Portal Campground, and some trails remain closed. Do not enter closed or burned areas until further notice.",Park Closure,[],2025-09-24 00:00:00.0,yes,yes
097494CF-48B5-493A-BFE2-6CE7952EB972,https://www.nps.gov/tuin/planyourvisit/george-washington-carver-museum.htm,Visitor Pass Needed to Visit George Washington Carver Museum,tuin,"All visitors to Tuskegee University, including those visiting the George Washington Carver Museum located on campus, are required to obtain a visitor pass before entering. This policy is part of the university's safety and security procedures. Visitor passes are issued by Tuskegee University Public Safety. Stop by the Campus Public Safety building upon arrival to receive your pass at 1103 West Montgomery Road, Tuskegee, AL 36088.",Information,[],2025-09-24 00:00:00.0,no,no
B37BE0E1-1ECA-40C7-9425-AF5A5BE991FD,,Temporary Museum Closure,nisi,"The park museum in the visitor center will temporarily close on September 28 for the installation of new exhibits. All other areas within the visitor center such as the welcome desk, theater, and bookstore will remain open during the project. The museum will reopen in November with the official ribbon cutting event being announced at a later date.",Information,[],2025-09-24 00:00:00.0,no,no
