id,url,title,parkCode,description,category,relatedRoadEvents,lastIndexedDate
E0A17B09-B2AB-4A42-91FA-C2CBD7A272CA,,Hosmer Grove Water Fountain,hale,"As of August 15, 2025, the water fountain at Hosmer Grove is offline. There is potable water available at the spigots in the campground area.",Information,[],2025-08-15 17:37:44.0
088AD314-2CBB-4492-BE3D-4E1596BC8685,,"For Visitor information or assistance, Call (334) 727-1247",tuai,"For visitor information or assistance at Tuskegee Airmen National Historic Site, please call (334) 727-1247.",Information,[],2025-08-15 11:25:48.0
33D12A25-9DDF-4C6F-8AEF-C58C9E63FD83,https://forecast.weather.gov/MapClick.php?lon=-112.028&lat=34.77,Visiting During Monsoon Season (July-September),tuzi,All park trails are closed for 30 minutes following any lightning strikes five miles or less from the park. This includes the Pueblo Trail and Tavasci Marsh Trail. Please check the forecast ahead of your visit.,Caution,[],2025-08-14 19:47:02.0
A3454786-B60A-4B7E-8218-B2AFA40FC09B,https://www.nps.gov/goga/learn/nature/hawk-hill-visitor-improvement-project.htm,Temporary Closure at Hawk Hill for Phase 3 of Site Improvement Project,goga,Portions of hilltop will be closed while workers rehabilitate the Battery Commander Station and improve site conditions. Work is expected to be completed in December 2025. See project webpage for map and more info. Orange area on map shows closed area.,Information,[],2025-08-14 19:32:42.0
6F6F84CA-C78D-4B01-873C-0C828EBEA31A,https://www.nps.gov/lake/planyourvisit/harmful-blue-green-algae-blooms-habs.htm,Harmful Algae Blooms Spotted on the Shoreline of Lake Mohave,lake,Avoid swimming where bright green algae is floating on the water. Keep pets away from the water. For more information and photos click the ‘more’ link.,Caution,[],2025-08-14 16:53:22.0
00BE0757-D942-44EA-AE4A-412484175FC0,https://www.nps.gov/libi/planyourvisit/visitor-center-construction.htm,"The Park is ONLY OPEN Friday, Saturday, and Sunday.",libi,The park is closed Monday through Thursday. Visitors can expect this closure to last through the foreseeable future. There is no access to any part of the park during closures. For questions call 406-924-9167.,Park Closure,[],2025-08-14 14:52:13.0
1D5A897D-CE75-485E-8C63-AFAB50A63550,,Bag Policy,adam,"Bags larger than 9""x11""x5"" and all backpacks are not permitted in the historic homes. The park does not have storage lockers for these items. Bags may not be left unattended. Anyone carrying a bag larger than 9""x11""x5"" or a backpack will not be admitted.",Park Closure,[],2025-08-14 08:32:03.0
16CF7F46-FF9F-4B9C-90E1-C4F004B85A2F,,Park Store To Go Cashless,gumo,"Starting August 14th, 2025 the park store will go cashless. All major credit cards, debit cards and mobile electronic payments will be accepted.",Information,[],2025-08-13 18:34:50.0
4CAF59EA-8D00-4DA1-8255-CAD0C2ED128F,https://store.wnpa.org/collections/great-sand-dunes-national-park-preserve,Western National Parks (WNP) Store CLOSED Tuesday September 30th -- Visitor Center Remains OPEN,grsa,"The Western National Parks (WNP) Store will be closed for annual inventory on Tuesday September 30th. The visitor center, restrooms, exhibits, and park film remain open and accessible to visitors. Alternate access available at the WNP online store --",Information,[],2025-08-13 12:53:29.0
6B5FC054-7516-40C6-845C-0CA884C7B3F2,,Officer's Spring Restoration Project: Depot Trail Altered or Closed,cane,The NPS is starting the Officer's Spring Restoration Project. The Depot Trail which runs from the parking lot down through the Officer's Spring may be closed or altered. Please stay alert of signage announcing closures.,Caution,[],2025-08-13 10:54:51.0
B329CD36-9E74-42AF-926B-ABC8A7C17436,,Do Not Approach Wildlife - Rabies,dewa,"A raccoon found near the Smithfield Beach commercial launch tested positive for rabies. Out of an abundance of caution, all visitors should keep a safe distance from and avoid approaching any wildlife. Call 1-800-543-4295 if you need immediate assistance.",Caution,[],2025-08-13 10:04:46.0
8FA9D094-689D-4497-893A-36019FDC218D,,Fort Pulaski Demilune Temporarily Closed,fopu,"Due to temporary standing water, Fort Pulaski's Demilune is closed until further notice. Park staff will reopen the area after assessments and mitigations are completed.",Information,[],2025-08-13 09:32:37.0
7639AF38-6B45-417B-ABC5-2B079EB14929,https://gaptrail.org/trail-alert/closure-between-rockwood-and-markleton/,"Great Allegheny Passage Closure between Rockwood and Markleton, Pennsylvania",pohe,Somerset County has closed a segment of the Great Allegheny Passage between Rockwood (mile marker 43.8) and the parking lot at Markleton (mile marker 50.0) due to an active landslide triggered by recent heavy rain and high winds. Conditions are unstable.,Danger,[],2025-08-13 08:50:22.0
AB6C1764-2597-40DB-AF9D-FBFD4E4349E8,https://gaptrail.org/trail-alert/erosion-near-mile-marker-56/,"Great Allegheny Passage Erosion Near Confluence, Pennsylvania (Mile Marker 56)",pohe,Heavy rain & flash floods on June 8 eroded a section of trail along the Great Allegheny Passage between Rockwood and Confluence. Crews from Somerset County have placed caution tape for awareness. The GAP remains open at that location; please be cautious.,Caution,[],2025-08-13 08:49:26.0
D6C41F91-9ED3-47DE-82E0-541D792D0A17,,Pay fees by credit/debit card only.,orca,"Only credit or debit cards accepted for cave tours and campground fees. Oregon Caves National Monument and Preserve entrance is free, but cave access requires a guided tour.",Information,[],2025-08-12 18:04:31.0
C61C329A-5617-4210-9414-A67E941865BC,https://www.nps.gov/orca/contacts.htm,Technical Difficulties with Phones,orca,"Oregon Caves phone system is down. For general park info, please call the Illinois Valley Visitor Center at 541-592-5125. Thank you for your patience and understanding.",Information,[],2025-08-12 18:01:45.0
5AA8A334-36BB-448B-8096-C87178C3788E,https://www.nps.gov/beol/planyourvisit/fort_status.htm,Limited Access to Reconstructed Fort,beol,Entry into the reconstructed fort is limited to the central plaza. For your safety respect all closures and restrictions. Guided tours provide access into additional areas.,Caution,[],2025-08-12 11:20:57.0
38D54E2D-AA69-48FA-95FB-AD302D729A45,,Trail CLOSED Between Visitor Center and Montville Trailhead,grsa,The access train that leads from the visitor center to the Montville and Mosca Pass Trails is CLOSED due to construction. Hikers may start at the Montville Trail parking lot. Visitor Center access remains open.,Information,[],2025-08-11 18:10:23.0
4681C183-7A9A-4E56-9024-09E8C08ED2F1,,Trail Restrooms Closed,grfa,Restrooms located at the North intersection of Old Carriage Road Trail and Matildaville Trail are closed due a water leak. There are portable toilets available at this location. Restrooms located at the Visitor Center are open between 9-5.,Park Closure,[],2025-08-10 10:59:08.0
5E559E5D-94CA-4B66-9607-4BF6930717F8,,Limited Amphitheater Accessibility,pagr,Construction vehicles are operating through the parking lot & Lower Overlook Park - use caution & be vigilant for hazards. Lower Overlook & Amphitheater access is via stairs only for construction duration.,Caution,[],2025-08-09 16:29:11.0
955C08E0-DB5D-4F51-8091-CCA09DAC9CF0,,No Water in the Hōlua Area,hale,"As of August 8, 2025, there is NO water in the Hōlua area (Patrol and Visitor Cabins). This is the result of an extremely dry summer season. All backcountry travelers should plan to pack in all needed water when traveling through the Hōlua Area.",Caution,[],2025-08-08 21:02:55.0
69294EDC-D0CB-4CD2-916E-15BF9A051010,,North Abutment Overlook Closure,jofl,The North Abutment deck leading to the overlook is in the process of being replaced. There is no visitor access to the North Abutment overlook until construction is complete.,Park Closure,[],2025-08-08 16:48:08.0
2153AA7D-84A6-4288-A3E5-2BAF977C1FC5,,Black Bear near northern boundary,yuch,"This summer, a young black bear near the northern boundary of Yukon-Charley damaged tents and followed campers despite noise and a dog. No food was taken. Use extreme caution and follow bear safety measures in this area.",Caution,[],2025-08-08 16:05:41.0
089F4FF8-D072-45C7-B9F0-EC426FAB2634,,Campground Closures,ozar,The following campgrounds are closed pending repairs: Pulltite (sites 1-13) and Dee Murray. Day use areas remain open for visitors.,Park Closure,[],2025-08-08 10:58:58.0
A9E9D299-9944-4A77-9C38-620502F259FD,,Limited Seating and No Restrooms,pevi,"Rehabilition work has begun on the memorial plaza. During this time, there will be no access to the restrooms at the memorial. Also, construction fencing at the memorial limits seating. Restrooms and seating areas are be available at the Visitor Center.",Park Closure,[],2025-08-07 17:32:08.0
B3C7A067-1F18-4FBB-B5CA-3600EAF92DA0,https://www.nps.gov/pevi/learn/upper-plaza-rehabilitation.htm,Upper and Lower Plaza Rehabilitation,pevi,"Fencing has been put up for assessment work and will limit visitor access to the upper plaza; however, access to the column, rotunda, and observation deck will be maintained. Worker safety and resource protection are key. Thank you for your understanding.",Caution,[],2025-08-06 16:08:49.0
85B515D1-B1FB-4E8E-8FAC-24E1589336AB,https://www.nps.gov/articles/plan-like-a-park-ranger-top-10-tips-for-visiting-canyonlands.htm,Expect Long Lines at Island in the Sky Entrance,cany,"Between March and November, particularly on busy holiday weekends, you may experience long lines at the entrance road. Parking lots at popular trailheads and viewpoints will fill early. Pack your patience and arrive early to avoid crowds.",Information,[],2025-08-05 18:03:32.0
9EF2492E-0AD5-4270-86FD-460C6494D50F,https://www.nps.gov/glca/planyourvisit/lake-powell-marinas.htm,Difficult Conditions Complicate Cataract Canyon Takeouts,cany,"Hite Ramp is closed. The North Wash take-out is a primitive, unimproved dirt take-out. You will not be able to back a trailer down the dirt slope. Recent washouts have further deteriorated conditions.",Caution,[],2025-08-05 18:01:06.0
AC3EF388-B1AE-4D12-9865-988BDE65C20F,,Stage II Fire Restrictions,elmo,"Stage II Fire Restrictions are in effect beginning Thursday June 19, 2025. Due to high fire danger, El Morro is currently under Stage II Fire Restrictions. These include no campfires. No smoking except in an enclosed vehicle or other authorized area.",Park Closure,[],2025-08-05 17:02:54.0
66420089-5B2A-48B5-BF4E-D2E5005A70CE,,Bear Encounter Near Lower Tingayguk River,gaar,"Avoid travel near the lower Tingayguk River and Wolf Creek. Two separate incidents have occurred, one resulting in a bear obtaining food and in another a bear charged a packrafter. This is a potentially dangerous situation. Avoid these areas if possible.",Danger,[],2025-08-05 12:41:01.0
6621ABC9-2804-4FD4-B439-1BBEF3EF3D03,,Partial Reopening: Cross Estate Gardens,morr,"The Cross Estate gardens have reopened as of August 4. However, a portion of the trellis area remains closed due to storm damage and ongoing safety concerns. Please do not enter the roped-off section until repairs are complete.",Park Closure,[],2025-08-05 11:25:02.0
9D7BE158-F902-4F33-A87B-B635EDDE8113,,Hilina Pali and Mauna Loa Road Closed to Vehicles,havo,Hilina Pali Road (at Mauna Iki Trail) and Mauna Loa Road (at Kīpukapuaulu) are temporarily closed to vehicles due to high fire danger; hiking and bicycling are permitted,Park Closure,[],2025-08-04 18:54:38.0
4449A7C8-16AA-4419-9445-AFFC36407D3C,https://www.nps.gov/thingstodo/guided_tours_bentsoldfort.htm,Guided Tours at the Reconstructed Fort,beol,Regularly scheduled guided tours provide access into furnished rooms and explore the fort’s role in Westward Expansion and the recreation of the fort in 1976.,Information,[],2025-08-04 17:21:02.0
B1C179BD-BC56-4D79-9309-625DEF24FBF5,,Picnic grove restrooms,rocr,The restrooms at the picnic groves throughout the park are currently closed. Portable comfort stations with handwashing stations are in place until they reopen.,Information,[],2025-08-04 14:26:05.0
AF033831-05CE-4227-9479-8EAFDBE5E5A8,https://www.nps.gov/frsp/learn/news/maintenance-projects-to-close-fredericksburg-battlefield-visitor-center-and-chatham-in-early-august.htm,Chatham Closed for Rehabilitation Project,frsp,"Chatham's interior will be closed until at least summer 2026 for a major rehabilitation project. The grounds remain open sunrise to sunset, and the gated parking area will be open from 9-5 daily.",Information,[],2025-08-04 12:07:18.0
10A644FA-1419-493E-9F2B-D46F6E082109,,Buffalo Point Restaurant Closed,buff,The Buffalo Point Restaurant has been closed for the remainder of the 2025 season due to unforeseen structural repairs. ,Park Closure,[],2025-08-04 11:50:43.0
EDE91F4C-1155-4BF9-BEA4-2A00D9D15E7F,,Paving on Crater Road (Route 378),hale,"Paving has begun on the road to the Summit District. Work will be done in sections between Mile Post 0 in Kula and Haleakalā entrance through October. Expect delays and leave extra time Monday through Friday, 8 a.m. to 5 p.m.",Information,[],2025-07-31 20:43:59.0
1188D882-236D-47EF-A483-5902B1293BA4,,WNP Bookstore is Cashless,tica,"The Western National Parks (WNP) bookstore has moved to a cashless operation at Timpanogos Cave National Monument. Purchases can be made with credit and debit cards as well as contactless payment methods including Google Pay, Apple Pay, and Samsung Pay.",Information,[],2025-07-31 17:15:50.0
B0DB1721-80A7-4BD2-AC15-1048D72613DF,,Painted Desert Visitor Center Temporary Closure and Relocation,pefo,"In anticipation of a major construction project the Painted Desert Visitor Center on the north side of park will be closed starting 7/23/25. Visitor center operations will be located at the Painted Desert Inn, two miles past the entrance station.",Information,[],2025-07-31 16:20:26.0
