id,url,title,park alpha,description,category,relatedRoadEvents,LastIndexedDate,road_closed_flag,Park Name,Type of Unit,State,Reg,Alpha,Unit
15073543-4BBC-4B83-A022-FA9C13204489,,East Parking Lot Restoration,HOFU,"Restoration of the parking lot East side of Route 345 (off Hopewell Rd) is anticipated to start this week.  No parking North of Hopewell Rd and slight trail & bridge diversions will be necessary during the project, anticipated to be completed Spring 2024.",Information,[],2024-01-17 14:12:36.0,0,Hopewell Furnace,National Historic Site,PA,NER,HOFU,1.0
05057598-986E-4152-84FB-2B9AF4ECEDE0,https://www.nps.gov/shen/planyourvisit/faqs-oldrag.htm,Ticket Required to Hike Old Rag,SHEN,March 1 - November 30 those wishing to hike Old Rag are required to obtain a day-use ticket before arriving.,Information,[],2024-01-17 13:20:06.0,0,Shenandoah,National Park,VA,NER,SHEN,1.0
896CE94C-DA89-423E-83D3-6BBD57CB5C1A,https://www.nps.gov/dewa/planyourvisit/conditions.htm,Reduced Winter Services in Effect,DEWA,"The winter maintenance plan is in effect for the season beginning January 2, 2024. Certain roads and areas may be closed or may not receive winter maintenance. Visit the Current Conditions page for more information.",Park Closure,[],2024-01-17 13:18:19.0,1,Delaware Water Gap,National Recreation Area,PA,NER,DEWA,1.0
85AB4CE9-8594-4FF1-9653-7B91C1495C02,https://www.nps.gov/bicy/learn/news/big-cypress-national-preserve-begins-prescribed-fire-season.htm,Big Cypress National Preserve Begins Prescribed Fire Season,BICY,"If you are planning a trip to Big Cypress, please keep an eye on our website and/or social media for updates about the current Prescribed Fire Season",Information,[],2024-01-17 11:04:58.0,0,Big Cypress,National Preserve,FL,SER,BICY,1.0
B15566C6-272A-4CE5-A060-5AFE3051B639,https://www.nps.gov/bibe/planyourvisit/conditions.htm,Santa Elena Canyon Trail,BIBE,"To access the Santa Elena Canyon Trail, hikers must first cross the bed of Terlingua Creek, and climb a short but steep bank. Conditions change constantly at this location (sand, mud, or shallow/deep water). Carefully assess before attempting to cross.",Caution,[],2024-01-17 09:30:38.0,0,Big Bend,National Park,TX,IMR,BIBE,1.0
4FDDF966-BED1-4B3C-AACC-A7AAB94D41A9,,North Beach Restrooms are Closed,PORE,The restrooms at North Beach are closed until further notice for infrastructure repairs. The closest restrooms are at Drakes Beach.,Information,[],2024-01-16 21:11:40.0,0,Point Reyes,National Seashore,CA,PWR,PORE,1.0
2919D383-B991-45AA-BD6A-A101EEC502F9,https://www.nps.gov/pore/planyourvisit/conditions.htm,Annual elephant seal colony closures in effect until March 31.,PORE,Parts of Drakes Beach; the Fish Dock area and beaches around Chimney Rock; and the south end of South Beach are closed to all entry during elephant seal pupping season. For more information and a full map of colonies and closures:,Information,[],2024-01-16 21:11:17.0,0,Point Reyes,National Seashore,CA,PWR,PORE,1.0
F3C46C5D-1942-4761-83DE-14F6D2DD5B08,https://www.nps.gov/long/learn/news/national-park-service-announces-roof-repair-and-water-shedding-enhancement-plans-for-longfellow-house.htm,Preservation Work on Buildings and Grounds,LONG,Work is underway to repair the roofs and enhance the water-shedding systems on both the Longfellow house and carriage house and to complete tree work. Temporary detours and path closures may be in place for visitor safety.,Information,[],2024-01-16 13:40:43.0,0,Longfellow,National Historic Site,MA,NER,LONG,1.0
C4FBD9E9-6742-4B93-8DC1-0AA9AFEEE622,,Seasonal Closures In Effect,PINN,Seasonal closures are in effect to protect nesting birds of prey on cliffs and rock formations in the park. Please refer to closure lists in park brochures and on the raptor advisory page for more information.,Information,[],2024-01-16 12:45:53.0,0,Pinnacles,National Park,CA,PWR,PINN,1.0
82A87F68-237F-45FC-B02D-0EC46DE9CFE4,,Canoe Camp Restrooms Closeure,NEPE,"Restrooms at Canoe Camp in Orofino, ID are Closed, for weather repairs to plumbing.",Caution,[],2024-01-16 12:32:54.0,0,Nez Perce,National Historical Park,"ID,MT,OR,WA",PWR,NEPE,1.0
FA11E75F-AEFF-4AD0-AB23-C72AC524BA6B,,Charles Pinckney National Historic Site Visitor Center Closed,CHPI,"The historic house is closed for the season. Park grounds are open Wednesday - Sunday, 9:00 AM - 5:00 PM. We hope to re-open the house in Spring 2024. The passport stamp is located at Fort Moultrie on Sullivan's Island. Monitor this page for updates.",Park Closure,[],2024-01-13 11:34:02.0,0,Charles Pinckney,National Historic Site,SC,SER,CHPI,1.0
666EF55D-3DB0-4A7D-8DC4-B2604CE119EF,https://www.nps.gov/vall/learn/news/2023-19.htm,"Prescribed burning on South Mountain, San Antonio Mountain",VALL,Prescribed pile burning will continue on the south side of South Mountain during favorable conditions this winter. Pile burns will begin on San Antonio Mountain January 16. Smoke will be visible from New Mexico State Route 4 and the Valle Grande area.,Information,[],2024-01-12 15:54:46.0,0,Valles Caldera National Preserve,Valles Caldera National Preserve,NM,IM,VALL,
F5C94B40-1683-4AE2-89ED-B627CBD9641B,,Winter storms and trail damage,LEWI,"With winter wind storms coming and going, tree and trail damage will be fixed as weather and staffing allows. If there is a tree down or trail damage please report it to the visitor center with exact location of the damage.",Information,[],2024-01-11 16:07:33.0,0,Lewis and Clark,National Historical Park,OR,PWR,LEWI,1.0
E12E3D11-C910-46A5-92B4-194504297753,,The River Trail is Covered in Mud and Downed Trees - Use Caution,VAFO,"The River Trail from Betzwood to the River Trail parking lot on Pawlings Road remains covered in mud and downed trees from flooding and high winds on the evening of Jan 9, 2024. Crews are working to remove trees. Please use caution when using the trail.",Caution,[],2024-01-11 13:26:43.0,0,Valley Forge,National Historical Park,PA,NER,VAFO,1.0
5E3CA444-D027-4699-AE2D-47C0E915B889,https://www.nps.gov/acad/planyourvisit/conditions.htm,Storm Damage Significant,ACAD,"A winter storm on Wed Jan 10 led to significant damage to facilities throughout the park, such as the Ocean Path. Please be aware of debris, loose rocks, and uneven footing. Unless noted otherwise, all park areas remain open at this time.",Caution,[],2024-01-11 13:10:06.0,0,Acadia,National Park,ME,NER,ACAD,1.0
77797615-DDD3-4A64-93BD-3E8341E226A3,,Visitor Center Work in Progress,SAAN,"The park's visitor center is getting some much need upgrades to its heating, venting, and air conditioning system. The work is expected to last into early 2024. The work may intermittently prohibit use of the visitor center's theater.",Information,[],2024-01-11 12:26:08.0,0,San Antonio Missions,National Historical Park,TX,IMR,SAAN,1.0
767DFBAB-BDD3-415B-9125-7E84BB693C04,,Areas Closed Temporarily,CANA,Playalinda parking area 6 is closed for boardwalk rehab. Playalinda parking area 7 is Closed for rehab on Mon-Thu and open Fri-Sun until mid-January. Apollo's Turtle Mound boardwalk is partially open with one overlook closed.,Park Closure,[],2024-01-11 12:18:57.0,0,Canaveral,National Seashore,FL,SER,CANA,1.0
4691D1DC-30DD-4C54-82B8-57126C122ACD,https://www.nps.gov/tont/planyourvisit/upper-cliff-dwelling-guided-tours.htm,Upper Cliff Dwelling Tours Full,TONT,"Upper Cliff Dwelling tours are fully booked through the April 2024 season. Cancellations may occur, but they are rare. Reservations for next season will be taken starting October 1, 2024 for November 2024-April 2025.",Information,[],2024-01-11 10:43:23.0,0,Tonto,National Monument,AZ,IMR,TONT,1.0
CBF314AF-F88C-4B25-81C8-CC07850DC734,,"Boardwalks at Sunken Forest, Carrington House, and Watch Hill Closed",FIIS,"Due to recent storm damage, boardwalks at the Sunken Forest, Carrington House, and Watch Hill Nature Trail are closed until further notice.",Park Closure,[],2024-01-11 09:26:58.0,0,Fire Island,National Seashore,NY,NER,FIIS,1.0
E87E2AE5-374F-4BC8-A7B8-5283732FF573,,Trail Ridge Road is Closed to Through Travel for the Winter Season,ROMO,"Trail Ridge Road, which is Hwy 34 through RMNP, is closed to through travel for the winter. The road is closed at Many Parks Curve on the east side of the park and at the Colorado River Trailhead on the west side. For more information, call 970-586-1222.",Park Closure,[],2024-01-10 18:11:51.0,1,Rocky Mountain,National Park,CO,IMR,ROMO,1.0
821340F0-986E-4DD9-9212-961EDC63B41A,,American Camp and English Camp Visitor Centers closed.,SAJH,The American Camp and English Camp Visitor Centers are closed for the season. The American Camp Visitor Center will reopen in March. The English Camp Visitor Center will reopen in May.,Information,[],2024-01-10 14:49:18.0,0,San Juan Island,National Historical Park,WA,PWR,SAJH,1.0
0561A4A5-6834-4ABF-A033-70366DA5E6EE,,"Kings Mountain National Military Park Closed Monday, January, 15, 2023",KIMO,"All areas within Kings Mountain NMP will be closed on Monday, January 15, 2023 for the Federal Holiday. This includes the visitor center, trails, restrooms and parking lot. The park grounds will re-open on Tuesday, January 16, 2023.",Information,[],2024-01-10 12:21:37.0,0,Kings Mountain,National Military Park,SC,SER,KIMO,1.0
5127D584-34A0-4CE8-9397-BA18366D9FB8,https://www.nps.gov/mora/planyourvisit/winter-recreation.htm,Paradise Sledding Area is closed for the 2024 season.,MORA,The sledding area will not open this year due to limited staffing. The official Paradise Sledding Area is the safest and only location that sledding is permitted in Mount Rainier National Park.,Park Closure,[],2024-01-10 10:47:53.0,0,Mount Rainier,National Park,WA,PWR,MORA,1.0
046D7FB5-F20E-4A07-B434-852E95EF78EA,,Temporary Nighttime Closures for Deer Management,ANTI,"From January 2 to April 15, 2024, the NPS may temporarily close select park areas or roads outside of park operating hours to conduct deer management operations.",Information,[],2024-01-09 15:49:14.0,1,Antietam,National Battlefield,MD,NCR,ANTI,1.0
846171F0-5274-47E5-982D-16487D5BF622,,Lake Mead NRA has transitioned to a cashless fee collection system,LAKE,"Lake Mead NRA has transitioned to a cashless fee collection system, accepting only electronic card payments for entrance, lake use, and campground fees. Entrance stations will continue to sell passes only with credit card.",Information,[],2024-01-09 14:59:56.0,0,Lake Mead National Recreation Area,Lake Mead National Recreation Area,NV,PW,LAKE,
C29EF9A5-A58B-484D-AA8E-875972E60B67,,Martinez Adobe,JOMU,"The Martinez Adobe, located on the western edge of John Muir’s historic orchard, is currently closed due to structural damage. It is unknown when the public will be able to enter the structure. The Muir/Strentzel mansion remains open to visitors.",Information,[],2024-01-09 09:51:49.0,0,John Muir,National Historic Site,CA,PWR,JOMU,1.0
C5F70745-7FBD-404D-9410-0428C5185440,,Possible Delays up to 1 hour are possible at Kelbaker Road Railroad Crossing near Kelso Depot,MOJA,"In the event there are train siding operations at the crossing near Kelso Depot, delays may be up to one hour. Please plan accordingly for this possibility with extra fuel and drinking water.",Caution,"[{'title': 'Kelso Railroad Crossing Delays 1 hour or more', 'id': 'C5F70745-7FBD-404D-9410-0428C5185440', 'type': 'roadevent', 'url': 'https://www.nps.gov/moja/planyourvisit/conditions.htm'}]",2024-01-08 20:27:45.0,0,Mojave,National Preserve,CA,PWR,MOJA,1.0
FE8D365C-1417-440A-B053-791D2B9DE2B9,https://www.nps.gov/wefa/planyourvisit/maps.htm,No Recreational Vehicle (RV) Parking,WEFA,Our parking lot cannot accommodate RVs or trailers. Please call the visitor center for options as we have a nearby lot for trailers to detach and are happy to help visitors in RVs plan their way to the park. RVs should NOT pull into the parking lot.,Information,[],2024-01-08 11:35:51.0,0,Weir Farm,National Historic Site,CT,NER,WEFA,1.0
C702DFBA-87F6-461E-8B97-BD416FAF1814,https://www.us50info.com/,Highway 50 Construction,BLCA,"Road construction and closures will continue in 2024. The project is located on US Highway 50 between mileposts 123 and 127, approx. 30 miles east of Montrose, Colorado. Refer to www.us50info.com for updated construction information.",Information,[],2024-01-08 10:33:55.0,0,Black Canyon Of The Gunnison,National Park,CO,IMR,BLCA,1.0
B55C89F8-B05A-4374-9DD2-EF25F7F54A08,,Winter Seasonal Road Closures Are In Effect,SEKI,Many roads are closed for the winter season. See Driving and Road Information in the drop-down menu below for a list of more closures.,Information,[],2024-01-07 15:54:36.0,1,Sequoia & Kings Canyon,National Parks,CA,PWR,SEKI,2.0
8B393C8A-DF05-4A92-9231-B044A4B869E0,https://www.nps.gov/lyjo/texas-white-house-closure.htm,Texas White House Complex Closure,LYJO,"On January 2, 2024 the Texas White House Complex closed so the construction phase of the Texas White House rehabilitation can begin. The LBJ Ranch driving tour remains open. Visitors can still see the school, cemetery, birthplace and showbarn.",Park Closure,[],2024-01-06 16:15:23.0,0,Lyndon B Johnson,National Historical Park,TX,IMR,LYJO,1.0
9881A8B0-A25C-4ED3-8A95-042361739158,,Visitor Center Phones Down,SEMO,Phones at the Lowndes and Selma Interpretive Centers are currently down. Please call the Montgomery Interpretive Center at (334)293-0597 for questions or to make a reservation for a group visit.,Caution,[],2024-01-06 16:14:29.0,0,Selma to Montgomery National Historic Trail,Selma to Montgomery National Historic Trail,AL,SE,SEMO,
4820E676-F4FA-47A7-BCF1-E78AAF266813,,Val-Kill Cottage Tours,ELRO,Val-Kill is closed for the season and will reopen in the Spring with a date to be determined. The grounds remain open during normal operating hours.,Information,[],2024-01-06 13:02:18.0,0,Eleanor Roosevelt,National Historic Site,NY,NER,ELRO,1.0
BC403228-DB88-4406-AADA-F73015177A52,,Men's Restrooms at Fort Sumter Under Repair,FOSU,"Currently, the men's restrooms at Fort Sumter are out of service. However, there are restrooms available on the ferry boat, which remains docked at the fort for the duration of your stay.",Caution,[],2024-01-06 08:57:13.0,0,Fort Sumter,National Monument,SC,SER,FOSU,1.0
017F39EF-A22C-459B-8067-0FB073A67B66,,Major Construction Project at the Fall River Entrance to Rocky Mountain National Park,ROMO,Construction work is happening near Fall River Entrance & Aspenglen Campground. One lane is open to enter and exit. Speed limit is 15-mph.,Park Closure,[],2024-01-05 18:47:08.0,0,Rocky Mountain,National Park,CO,IMR,ROMO,1.0
9A35A5CA-3946-40E7-8699-921808BCB990,,Winter Hours - Visitor Center,GOSP,"From October 29, through April 27, the Visitor Center is open Thursday-Monday 9:00am to 5:00pm and closed Tuesday and Wednesday.",Information,[],2024-01-05 13:29:05.0,0,Golden Spike,National Historic Site,UT,IMR,GOSP,1.0
0277AC99-200C-4CBB-AAE2-4FBC22CF9BBF,https://www.nps.gov/mana/learn/management/white-tailed-deer-management.htm,Temporary Nighttime Closures for Deer Management,MANA,"From January 2 to April 15, 2024, the NPS may temporarily close select park areas or roads outside of park operating hours to conduct deer management operations.",Park Closure,[],2024-01-05 11:59:33.0,1,Manassas,National Battlefield Park,VA,NCR,MANA,1.0
4A5A7659-4C76-4052-BC5F-0607BE723F0A,https://www.nps.gov/mono/learn/management/white-tailed-deer-management.htm,Temporary Nighttime Closures for Deer Management,MONO,"From January 2 to April 15, 2024, the NPS may temporarily close select park areas or roads outside of park operating hours to conduct deer management operations.",Park Closure,[],2024-01-05 11:56:04.0,1,Monocacy,National Battlefield,MD,NCR,MONO,1.0
B7AF53DA-FA44-4743-B579-FF81CB68EE33,,Red Gate Fire Road,SHEN,Closed to vehicular traffic.,Information,"[{'title': 'Red Gate Fire Road', 'id': 'B7AF53DA-FA44-4743-B579-FF81CB68EE33', 'type': 'roadevent', 'url': 'https://www.nps.gov/shen/planyourvisit/conditions.htm'}]",2024-01-04 16:28:12.0,0,Shenandoah,National Park,VA,NER,SHEN,1.0
