id,url,title,park alpha,description,category,relatedRoadEvents,LastIndexedDate,Park Name,Park Full Name,Type of Unit,State,Reg,Alpha,Unit,Road Closed Flag,date
FF05421B-371B-407C-A3F8-B3F3415F02AB,,Ancestral Chamber temporarily closed,AFBG,Several features within the Monument’s outdoor memorial are temporarily closed due to safety concerns. The Ancestral Chamber is showing signs of stress and must be assessed prior to reopening. See https://www.nps.gov/afbg/learn/news/temp-closure-ac.htm,Park Closure,[],2022-08-12 10:09:42.0,African Burial Ground,African Burial Ground National Monument,National Monument,NY,NER,AFBG,1.0,No,2024-04-19
ABD4B903-9726-4AA7-861F-0BA4BDE32B8F,,Use Caution on Roads with Debris,CAMO,"Flooding has resulted in debris along many roads within the park boundaries. Please use caution when driving on paved roads and watch for road crews at work. Be aware that unimproved and dirt roads may be impassible due to washouts, so plan accordingly.",Caution,[],2022-07-27 16:50:27.0,Castle Mountains,Castle Mountains National Monument,National Monument,CA,PWR,CAMO,1.0,Yes,2024-04-19
BE7DEE39-68D0-4877-B19B-FC1A4C3079C4,https://www.nps.gov/hafo/planyourvisit/directions.htm,Use Caution with GPS Navigation,HAFO,"The new visitor center is located at 17970 US Hwy 30, about one mile north of downtown Hagerman and the old visitor center. Highway signs and GPS navigation may not yet be up-to-date.",Caution,[],2022-07-25 17:16:47.0,Hagerman Fossil Beds,Hagerman Fossil Beds National Monument,National Monument,ID,PWR,HAFO,1.0,Yes,2024-04-19
3D85A30C-F5B4-48C2-B8BF-282F7AB83318,,Covid-19 Response,WHMI,"Federal guidelines require masks be worn inside the Whitman Mission National Historic Site Visitor Center while the CDCs COVID-19 Community Level tool shows ""High"" in Walla Walla County. Check the tool on Fridays to see updates",Information,[],2022-07-01 14:26:37.0,Whitman Mission,Whitman Mission National Historic Site,National Historic Site,WA,PWR,WHMI,1.0,No,2024-04-19
F478E06F-B880-46F9-BD70-E16B01F3C522,https://www.nps.gov/glca/planyourvisit/lake-powell-marinas.htm,Difficult conditions complicate Cataract Canyon takeouts,CANY,"Hite Ramp is closed. The North Wash take-out is a primitive, unimproved dirt take-out. You will not be able to back a trailer down the dirt slope. Recent washouts have further deteriorated conditions.",Caution,[],2022-06-24 12:44:28.0,Canyonlands,Canyonlands National Park,National Park,UT,IMR,CANY,1.0,No,2024-04-19
420E3254-64C6-44F4-84DB-892B7CCFBA2C,,Appropriate Footwear Required for Cave Tours,JECA,"Visitors are required to wear completely enclosed shoes if participating in a cave tour, like tennis shoes, sneakers or hiking boots. Any type of sandals or shoes with any openings are NOT acceptable.",Information,[],2022-06-22 15:55:00.0,Jewel Cave,Jewel Cave National Monument,National Monument,SD,MWR,JECA,1.0,No,2024-04-19
1245DA9C-95AC-433D-8DF9-27BE6E0BD11F,,Sidewalk scaffolding at Federal Hall,FEHA,"Protective sidewalk scaffolding has been erected around the building to protect the public from falling materials. Later this year, additional scaffolding will be installed while we conduct an in-depth condition assessment of the building façade.",Danger,[],2022-06-09 10:27:55.0,Federal Hall,Federal Hall National Memorial,National Memorial,NY,NER,FEHA,1.0,No,2024-04-19
F7E4E5F6-7298-4DC2-B175-A3CD67443732,https://www.nps.gov/muwo/planyourvisit/know-before-you-go.htm,"Parking & Shuttle Reservations Always Required - See ""Know Before You Go"" for Details",MUWO,"Reservations are required for all personal vehicles and shuttle riders at Muir Woods. You can make your reservation by visiting www.gomuirwoods.com. Visit our ""Know Before You Go"" webpage to learn more important details before your visit.",Information,[],2022-06-01 11:43:35.0,Muir Woods,Muir Woods National Monument,National Monument,CA,PWR,MUWO,1.0,Yes,2024-04-19
D40BAB0A-CE27-43FD-A2C8-1B2A93C7D0F0,,North Union Avenue and Grant's Circle Closed,VICK,"Due to weather related incidents, North Union Avenue and Grant's Circle are closed to vehicular and recreational traffic. Entering these areas is prohibited. A portion of Grant Avenue is open for touring.",Park Closure,[],2022-06-01 10:40:10.0,Vicksburg,Vicksburg National Military Park,National Military Park,MS,SER,VICK,1.0,Yes,2024-04-19
3E525E31-2E2B-4EAC-B507-58D2E7F81F87,https://nps.gov/lavo/learn/management/compendium.htm/index.htm#emergency_closures,Emergency Closures in Burned Areas,LAVO,"Closures are in place for some facilities, infrastructure, and areas affected by the 2021 Dixie Fire. Please adhere to all closures indicated by CLOSED signs or described in emergency closure notices.",Park Closure,[],2022-05-27 23:38:39.0,Lassen Volcanic,Lassen Volcanic National Park,National Park,CA,PWR,LAVO,1.0,No,2024-04-19
6B40A1A1-5BA1-41F3-AC4D-3CBAB1D8E558,https://www.nps.gov/lavo/planyourvisit/burned-area-safety.htm,Be Aware of Burned Area Hazards,LAVO,"Numerous hazards exist in areas affected by the 2021 Dixie Fire. Be prepared for falling/fallen trees or limbs, loose/falling rock, undefined/unmarked trails, and hidden stump holes. Click more to learn about burned area safety.",Caution,[],2022-05-27 16:24:25.0,Lassen Volcanic,Lassen Volcanic National Park,National Park,CA,PWR,LAVO,1.0,No,2024-04-19
B68C70B3-39EB-40C3-980F-86BAA4AFCF87,https://www.nps.gov/bicy/planyourvisit/orv-use.htm?fbclid=IwAR0vd4rqdg71qFHnwki3H31mptZn2Y56WEZv7pMfPwdbFicoYBpzewj4mYc,Off Road Vehicle Inspections UPDATE: 5/27/22,BICY,"Beginning 5/27 ORV renewals & new permits will be issued at the Nathanial P. Reed Visitor Center Friday-Monday, 9am-1:30pm. No permits will be issued Tuesday-Thursday. Permits will be issued first-come first-served. Visit our ORV page for more information",Information,[],2022-05-24 10:29:08.0,Big Cypress,Big Cypress National Preserve,National Preserve,FL,SER,BICY,1.0,No,2024-04-19
873357A4-0BD6-41B9-8104-F490CC8CE870,,Jeremy's Run Trail from the boundary,SHEN,The boundary access to Jeremy's Run Trail across private property at State Route 611 is temporarily closed by the landowner. The park trail remains open. Hikers must access Jeremy's Run from Skyline Drive. The park is working to resolve the situation.,Information,[],2022-05-16 13:17:15.0,Shenandoah,Shenandoah National Park,National Park,VA,NER,SHEN,1.0,Yes,2024-04-19
560629E4-9A3E-48CE-B065-ED995CE0C046,,Expect Crowding,CUVA,Parking lots and popular destinations are crowded especially on weekends and days with warm weather between 10 a.m. and 3 p.m.,Information,[],2022-05-05 08:17:48.0,Cuyahoga Valley,Cuyahoga Valley National Park,National Park,OH,MWR,CUVA,1.0,No,2024-04-19
AF5432B0-42C0-460C-849B-9A36306B8FB1,https://www.nps.gov/bibe/planyourvisit/pets.htm,Bringing a Pet to Big Bend?,BIBE,"Bringing your pet to Big Bend National Park will limit some of your park explorations and opportunities. Pets are not allowed on park trails, in the backcountry, or on the river. Pets are allowed only where vehicles can go. Pets may not be left unattended",Information,[],2022-05-04 15:01:26.0,Big Bend,Big Bend National Park,National Park,TX,IMR,BIBE,1.0,Yes,2024-04-19
525AC753-4A81-40D1-B33B-75775A2E3733,https://www.nps.gov/mawa/planyourvisit/things2do.htm,Reservations No Longer Needed for House Tours,MAWA,"We are no longer taking reservations for house tours unless you have a group of 10 or more people. Daily tours will be offered on a first-come, first-served basis with a max of 10 people / tour.",Information,[],2022-04-26 09:18:14.0,Maggie L Walker,Maggie L Walker,National Historic Site,VA,NER,MAWA,1.0,No,2024-04-19
F144C3F9-7A34-4907-9192-812766C0801D,,Closure of Old Fort: Monday through Wednesday,FOWA,"The old fort will be closed on Mondays, Tuesdays, and Wednesdays. Park Grounds - Open: 7:00 a.m. to sunset daily",Park Closure,[],2022-04-12 17:17:02.0,Fort Washington,Fort Washington Park,Park,MD,NCR,FOWA,1.0,No,2024-04-19
1F1EFB08-C97F-4ECA-A485-78B85823C927,https://www.nps.gov/sacr/planyourvisit/hours.htm,Operating Hours & Seasons,SACR,The park is normally open year-round during daylight hours. Some park facilities are closed during the winter.,Information,[],2022-04-01 16:25:57.0,Saint Croix Island,Saint Croix Island International Historic Site,International Historic Site,ME,NER,SACR,1.0,No,2024-04-19
9D4F9E3F-CD66-48F2-86A8-F9DCA33881DF,,Dangerous Highway Crossing,TAPR,"Highway 177 is 60 mph with a blind spot directly across from the house. Safely use the highway underpass to the Fox Creek Trail just south of the visitor center parking lot. Be smart, stay alive.",Caution,[],2022-03-26 15:20:42.0,Tallgrass Prairie,Tallgrass Prairie National Preserve,National Preserve,KS,MWR,TAPR,1.0,Yes,2024-04-19
F68C877B-7C3C-4307-8CD7-EE9B02F8C859,https://www.nps.gov/guis/planyourvisit/pets.htm,No Dogs on Beach,GUIS,Dogs and pets are not allowed on any of the beaches in Gulf Islands National Seashore. Visit the pet rules page for information.,Information,[],2022-03-23 13:43:17.0,Gulf Islands,Gulf Islands National Seashore,National Seashore,"FL,MS",SER,GUIS,1.0,No,2024-04-19
FC61B091-3BAC-47BD-9A18-E39D580BCB13,,COVID-19 Mask Requirement,BICA,Mask requirements vary from park to park and are dependent upon local public health status.,Information,[],2022-03-11 17:10:21.0,Bighorn Canyon,Bighorn Canyon National Recreation Area,National Recreation Area,"MT,WY",IMR,BICA,1.0,No,2024-04-19
1656284D-0C2D-4E3E-A130-CCC0938A6A5C,https://www.nps.gov/blri/planyourvisit/conditions.htm,COVID-19 Mask Requirement,BLRI,The NPS has updated its masking guidance based on the CDC’s COVID-19 Community Levels tool. Masking requirements will vary along the parkway based on local conditions. Masks are still required on all forms of enclosed public transportation.,Information,[],2022-03-09 16:30:42.0,Blue Ridge,Blue Ridge Parkway,Parkway,"NC,VA",SER,BLRI,1.0,No,2024-04-19
745AE52C-87FD-48B3-99F0-B56B13ED9C7B,https://www.nps.gov/mnrr/learn/news/covid-19.htm,Visitor Contact Station Open,MNRR,"In accordance with CDC recommendations, state, and county health guidance, we have resumed visitor services with modified operations. CDC guidance for COVID-19 includes social distancing. Mask wearing is now optional inside all NPS buildings.",Information,[],2022-03-09 16:13:19.0,Missouri,Missouri National Recreational River,National Recreational River,SD,MWR,MNRR,1.0,No,2024-04-19
10B134CA-A734-43C0-BEE8-EF2E4364FF68,,Face masks are now optional,NATC,"As Covid-related numbers have dipped below the CDC determined High Rate of Transmission in Adams County, Mississippi, face masks are no longer required in all NPS buildings at Natchez National Historical Park. Wearing of face masks is optional.",Information,[],2022-03-09 15:31:41.0,Natchez,Natchez National Historical Park,National Historical Park,MS,SER,NATC,1.0,No,2024-04-19
3F3103C5-37C2-4A3E-85CF-40C3564D9F24,,Masks are Optional in the White House Visitor Center,WHHO,"Consistent with CDC guidance regarding areas of low transmission (Washington, DC is currently low), the wearing of masks in the White House Visitor Center is optional.",Information,[],2022-03-07 14:38:58.0,President's Park (White House),White House,Park,DC,NCR,WHHO,1.0,No,2024-04-19
CEFF5F41-16C4-4CD0-A52A-E8B9F668C83E,https://www.weather.gov/beach/mob,Rip Current Status,GUIS,Review rip current status prior to visiting the park.,Caution,[],2022-02-28 16:28:38.0,Gulf Islands,Gulf Islands National Seashore,National Seashore,"FL,MS",SER,GUIS,1.0,No,2024-04-19
2F041674-8CA9-4C90-AB98-9C1EA086F622,,Fee Stations Credit Card Only,CASA,Fee Stations are only accepting credit cards for the purchase of entry tickets and passes.,Information,[],2022-02-28 09:58:39.0,Castillo De San Marcos,Castillo de San Marcos National Monument,National Monument,FL,SER,CASA,1.0,No,2024-04-19
87601F9E-85A9-4283-BB8B-40E8217F6EFF,,Portrait Photography Requires a Permit,WEFA,"Any portrait photography session (school photos, family portraits, engagement photos, etc.) requires a permit. Visit our Permits and Reservations Page for call 203-834-1896 x13 for more info.",Information,[],2022-02-22 12:32:37.0,Weir Farm,Weir Farm National Historical Park,National Historic Site,CT,NER,WEFA,1.0,No,2024-04-19
72B72746-8FC9-4696-B495-6E50E747CE8C,,Stamp Status,COLT,"Unfortunately, since we are not an official park yet, we do not currently have a park stamp.",Information,[],2022-02-22 11:20:22.0,,,,,,,,No,2024-04-19
CB0EF026-10F8-451D-8B2F-8C737FDF64A7,,Fee Stations Credit Card Only,GUIS,Fee Stations are only accepting credit cards for the purchase of passes. Visitors can also purchase digital passes in advance at www.recreation.gov/sitepass/74285,Information,[],2022-01-24 10:57:18.0,Gulf Islands,Gulf Islands National Seashore,National Seashore,"FL,MS",SER,GUIS,1.0,No,2024-04-19
B56BA50A-4309-4257-9C62-5D9A3F556F6E,https://www.nps.gov/pinn/planyourvisit/hours.htm,High Crowds & Park Capacity,PINN,"High visitation may require limiting access to Bear Gulch and other parking areas in the park. If all parking lots reach capacity, incoming traffic will not pass the campground until space is available. This occurs most often between 8a and 3p on weekends",Information,[],2022-01-19 14:37:31.0,Pinnacles,Pinnacles National Park,National Park,CA,PWR,PINN,1.0,No,2024-04-19
77BC12DD-AF43-456E-BE59-9E8C9A2DFB00,,Phones Are Not Operational,KALA,"We continue to experience intermittent outages with our phone lines. If your call does not go through, please try again later, or try to leave us a message and we will get back to you. Thank you for your understanding.",Information,[],2022-01-04 19:40:04.0,Kalaupapa,Kalaupapa National Historical Park,National Historical Park,HI,PWR,KALA,1.0,No,2024-04-19
500C0309-29DA-4489-8E39-24B5B3CBE5F8,https://www.nps.gov/kefj/planyourvisit/conditions.htm#EG-Canyon-Closure,Canyon from Toe of Exit Glacier to the Outwash Plain,KEFJ,"The canyon from the toe of Exit Glacier to where Exit Creek opens into the Outwash Plain is susceptible to sudden outburst flood events. These events produce sudden surges of water, ice and rock. The canyon is dangerous and travel is not recommended.",Danger,[],2021-10-22 17:15:05.0,Kenai Fjords,Kenai Fjords National Park,National Park,AK,AKR,KEFJ,1.0,No,2024-04-19
FC8CE241-A446-472C-9332-853F8F596FBB,,Fort Pulaski Entrance Fees are Credit/Debit Only,FOPU,The park is no longer accepting cash for entrance fees. Credit and debit cards are the only method of payment currently being accepted.,Information,[],2021-08-18 13:12:33.0,Fort Pulaski,Fort Pulaski National Monument,National Monument,GA,SER,FOPU,1.0,No,2024-04-19
BA22FF09-4DC0-4112-AA39-866A4EBFD3BC,,Bike rentals are not available at this time,CUIS,"Bike rentals on Cumberland Island are not available at this time. Although rental bikes will not be available, with a reservation and a modest fee the ferry can transport up to 15 personal bikes to the island.",Information,[],2021-08-17 16:46:10.0,Cumberland Island,Cumberland Island National Seashore,National Seashore,GA,SER,CUIS,1.0,No,2024-04-19
B8B514FF-CF41-4AD8-8F8E-0CBC62AD8B48,,All 3 petroglyph viewing trails are open. No trails at VC. WNPA Park Store open 9am - 4pm.,PETR,"Drive to petroglyph viewing trails: Boca Negra Canyon (open 8:30 am - 4 pm); Rinconada and Piedras Marcadas Canyons (open 8 am to 5 pm). The Volcanoes Day Use Area (no petroglyphs, open 9 am to 5 pm). WNPA Park Store open for shopping 9am - 4pm daily.",Information,[],2021-08-06 10:49:22.0,Petroglyph,Petroglyph National Monument,National Monument,NM,IMR,PETR,1.0,No,2024-04-19
