Data Periods,Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),0: All Day (12am-12am),2399,4233,4691,15.7,17.3,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),1: Early AM (12am-6am),21,1628,4410,10,33,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),2: Peak AM (6am-10am),277,4000,4180,15.8,16.4,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1312,4252,4712,15.3,16.8,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),677,4594,5121,17.7,18.9,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),5: Late PM (7pm-12am),113,2959,3167,10.7,12,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,5: Friday (F-F),0: All Day (12am-12am),2009,4411,4837,17.7,19.3,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,5: Friday (F-F),1: Early AM (12am-6am),21,2554,3140,7.6,16.1,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,5: Friday (F-F),2: Peak AM (6am-10am),267,3951,4284,15.8,16.3,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,5: Friday (F-F),3: Mid-Day (10am-3pm),948,4734,5109,18.1,19.6,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,5: Friday (F-F),4: Peak PM (3pm-7pm),682,4132,4708,16.6,18.5,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,5: Friday (F-F),5: Late PM (7pm-12am),92,4577,4960,32.2,31,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,6: Saturday (Sa-Sa),0: All Day (12am-12am),2235,4496,4832,17.5,18.7,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,6: Saturday (Sa-Sa),1: Early AM (12am-6am),10,4736,4736,31.5,31.5,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),210,3707,3909,15.2,15.9,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1225,4667,4925,16.2,16.9,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),666,4458,4934,20.1,21.9,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),123,4256,4930,20.4,21.9,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,7: Sunday (Su-Su),0: All Day (12am-12am),1999,4172,4696,15.2,16.7,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,7: Sunday (Su-Su),2: Peak AM (6am-10am),200,3875,4098,16,16.4,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1071,4172,4626,13.7,15,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),630,4421,4853,17.8,19.4,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,7: Sunday (Su-Su),5: Late PM (7pm-12am),97,2630,5684,12.4,18.6,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,0: All Days (M-Su),0: All Day (12am-12am),10929,3424,3718,16,16.7,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,0: All Days (M-Su),1: Early AM (12am-6am),796,2511,2626,15.2,15.6,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,0: All Days (M-Su),2: Peak AM (6am-10am),1334,3430,3669,15.6,16.2,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,0: All Days (M-Su),3: Mid-Day (10am-3pm),4846,3622,3935,16.2,17,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,0: All Days (M-Su),4: Peak PM (3pm-7pm),2787,3534,3864,16.5,17.4,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,0: All Days (M-Su),5: Late PM (7pm-12am),1167,2979,3268,14.7,15.7,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,1: Monday (M-M),0: All Day (12am-12am),13130,3372,3667,14.9,15.6,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,1: Monday (M-M),1: Early AM (12am-6am),729,2453,2501,14,14.3,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,1: Monday (M-M),2: Peak AM (6am-10am),1829,3401,3676,14.8,15.3,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,1: Monday (M-M),3: Mid-Day (10am-3pm),6235,3545,3905,15.3,16.1,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,1: Monday (M-M),4: Peak PM (3pm-7pm),3146,3398,3659,14.7,15.5,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,1: Monday (M-M),5: Late PM (7pm-12am),1190,2952,3145,14.4,14.9,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,2: Tuesday (Tu-Tu),0: All Day (12am-12am),11134,3450,3749,15.8,16.6,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),639,2539,2650,14.8,15.2,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1270,3678,3866,17.5,17.7,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),5070,3632,3956,15.9,17,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),2834,3475,3815,15.9,16.6,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),1321,2938,3232,14.1,14.9,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,3: Wednesday (W-W),0: All Day (12am-12am),11326,3415,3716,15.7,16.7,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,3: Wednesday (W-W),1: Early AM (12am-6am),1009,2606,2759,15.8,16.4,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,3: Wednesday (W-W),2: Peak AM (6am-10am),1288,3313,3641,14.7,15.7,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,3: Wednesday (W-W),3: Mid-Day (10am-3pm),4801,3652,3949,16,16.8,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,3: Wednesday (W-W),4: Peak PM (3pm-7pm),2900,3533,3906,16.1,17.6,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,3: Wednesday (W-W),5: Late PM (7pm-12am),1328,3048,3259,14.8,15.6,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,4: Thursday (Th-Th),0: All Day (12am-12am),11331,3368,3646,15.6,16.4,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,4: Thursday (Th-Th),1: Early AM (12am-6am),930,2482,2605,13.6,14.1,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,4: Thursday (Th-Th),2: Peak AM (6am-10am),1551,3382,3566,15.6,16.1,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),4917,3522,3842,15.4,16.2,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),2822,3495,3793,16.6,17.4,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,4: Thursday (Th-Th),5: Late PM (7pm-12am),1111,3118,3387,16,16.8,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,5: Friday (F-F),0: All Day (12am-12am),9476,3500,3811,16.9,17.6,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,5: Friday (F-F),1: Early AM (12am-6am),993,2441,2497,14.1,14.4,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,5: Friday (F-F),2: Peak AM (6am-10am),1021,3289,3572,17,17.7,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,5: Friday (F-F),3: Mid-Day (10am-3pm),3874,3720,4040,16.2,16.9,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,5: Friday (F-F),4: Peak PM (3pm-7pm),2554,3884,4256,19.8,20.4,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,5: Friday (F-F),5: Late PM (7pm-12am),1034,3055,3352,15.8,16.4,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,6: Saturday (Sa-Sa),0: All Day (12am-12am),9449,3499,3802,17.3,18.1,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,6: Saturday (Sa-Sa),1: Early AM (12am-6am),626,2596,2726,19.9,20.3,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),998,3705,3886,15.6,16.4,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),4110,3648,3976,17.8,18.4,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),2667,3690,3977,17.8,18.8,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),1048,2775,3239,13.9,15.5,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,7: Sunday (Su-Su),0: All Day (12am-12am),9957,3405,3677,16.5,17.2,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,7: Sunday (Su-Su),1: Early AM (12am-6am),649,2441,2644,15.7,16.3,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,7: Sunday (Su-Su),2: Peak AM (6am-10am),1284,3263,3485,14.8,15.3,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),4523,3703,3916,17.8,18.2,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),2454,3361,3755,16,16.9,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Paradise Hill Road (near Cadillac Entrance Road),yes,203,yes,7: Sunday (Su-Su),5: Late PM (7pm-12am),1048,2949,3338,14.7,16.5,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,0: All Days (M-Su),0: All Day (12am-12am),1755,3939,4406,17.2,18.6,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,0: All Days (M-Su),1: Early AM (12am-6am),10,2637,2932,14.9,16.1,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,0: All Days (M-Su),2: Peak AM (6am-10am),75,3468,3847,14.5,16.1,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),819,4026,4509,16.9,18.4,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),672,4059,4481,18.2,19.4,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,0: All Days (M-Su),5: Late PM (7pm-12am),179,3324,3971,15.6,18,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,1: Monday (M-M),0: All Day (12am-12am),2010,3958,4490,16.6,18.1,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,1: Monday (M-M),2: Peak AM (6am-10am),80,4597,5240,23.1,24.2,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,1: Monday (M-M),3: Mid-Day (10am-3pm),1054,3999,4769,15.3,17.8,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,1: Monday (M-M),4: Peak PM (3pm-7pm),735,4015,4238,17.5,17.8,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,1: Monday (M-M),5: Late PM (7pm-12am),142,3012,3293,17.7,18.4,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1833,4010,4476,16.2,17.8,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),49,3303,3425,13.7,14.1,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),912,3826,4192,14.8,16.3,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),668,4451,4961,19.2,20.8,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),204,3562,4410,13.5,16,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,3: Wednesday (W-W),0: All Day (12am-12am),1855,3889,4399,18.1,19.8,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,3: Wednesday (W-W),1: Early AM (12am-6am),13,1853,1853,11.8,11.8,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,3: Wednesday (W-W),2: Peak AM (6am-10am),53,2117,3721,11.1,15.2,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,3: Wednesday (W-W),3: Mid-Day (10am-3pm),823,4166,4762,18.2,20.1,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,3: Wednesday (W-W),4: Peak PM (3pm-7pm),770,3804,4172,18.7,20.1,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,3: Wednesday (W-W),5: Late PM (7pm-12am),195,3721,4117,17.4,18.8,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,4: Thursday (Th-Th),0: All Day (12am-12am),1881,3865,4246,17.2,18.5,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,4: Thursday (Th-Th),1: Early AM (12am-6am),22,2361,2361,13.4,13.4,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,4: Thursday (Th-Th),2: Peak AM (6am-10am),100,3924,3975,16.6,17,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),863,3967,4270,16.8,17.6,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),686,3828,4211,17.7,18.9,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,4: Thursday (Th-Th),5: Late PM (7pm-12am),210,3720,4583,18.1,22.5,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,5: Friday (F-F),0: All Day (12am-12am),1477,3740,4359,16.5,18,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,5: Friday (F-F),1: Early AM (12am-6am),17,3615,3615,19.9,19.9,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,5: Friday (F-F),2: Peak AM (6am-10am),94,2734,3126,10.6,13.5,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,5: Friday (F-F),3: Mid-Day (10am-3pm),658,4120,4727,18.2,19.3,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,5: Friday (F-F),4: Peak PM (3pm-7pm),587,3782,4415,16.4,18,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,5: Friday (F-F),5: Late PM (7pm-12am),122,2502,3152,12.9,14.1,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,6: Saturday (Sa-Sa),0: All Day (12am-12am),1505,4546,4822,20.2,20.9,,
"Jul 01, 2019 - Jul 31, 2019",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,6: Saturday (Sa-Sa),1: Early AM (12am-6am),6,0,6284,0,22.7,,
